sentence,prediction,ground_true,预测,正确,fold_0_top2,fold_1_top2,fold_2_top2,fold_3_top2,fold_4_top2,fold_5_top2,fold_6_top2,fold_7_top2,fold_8_top2,fold_9_top2
我 要 了解 下 最新 的 股票 信息 ， 请 进入 中国 经济网,23,30,stock,website,"('stock', 'website')","('stock', 'website')","('stock', 'message')","('stock', 'news')","('stock', 'website')","('stock', 'message')","('stock', 'website')","('stock', 'message')","('stock', 'poetry')","('stock', 'message')"
吃 不 下,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('cookbook', 'chat')","('chat', 'cookbook')","('chat', 'cookbook')"
那 你 说 三 围,3,3,chat,chat,"('chat', 'translation')","('chat', 'video')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'video')","('chat', 'video')","('chat', 'telephone')","('chat', 'video')"
你 念 两 句 诗 来 听听,19,19,poetry,poetry,"('poetry', 'music')","('poetry', 'music')","('poetry', 'translation')","('poetry', 'music')","('poetry', 'music')","('poetry', 'chat')","('poetry', 'music')","('poetry', 'translation')","('poetry', 'translation')","('poetry', 'music')"
找 不 到 地方,13,3,map,chat,"('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'tvchannel')","('map', 'chat')","('map', 'chat')"
我 现在 在 长江西 路 ， 这 附近 有 餐馆 吗,13,13,map,map,"('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'bus')","('map', 'chat')","('map', 'chat')"
笨笨 是 在 哈尔滨 还是 在 深圳,13,13,map,map,"('map', 'chat')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('map', 'chat')","('chat', 'map')","('chat', 'map')","('map', 'chat')","('map', 'chat')","('map', 'chat')"
帮 我 搜索 下 可以 查 英语 六 级 成绩 的 网址 ， 我 要 查 成绩,26,30,translation,website,"('translation', 'match')","('translation', 'app')","('translation', 'stock')","('translation', 'cookbook')","('translation', 'match')","('translation', 'train')","('translation', 'contacts')","('translation', 'app')","('translation', 'datetime')","('translation', 'weather')"
微信 的 公众 号,0,0,app,app,"('app', 'radio')","('contacts', 'app')","('app', 'lottery')","('app', 'datetime')","('app', 'message')","('app', 'message')","('app', 'lottery')","('app', 'message')","('app', 'video')","('app', 'message')"
天气 是 指,29,3,weather,chat,"('weather', 'chat')","('weather', 'chat')","('weather', 'news')","('weather', 'chat')","('weather', 'chat')","('weather', 'contacts')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')"
等 假期 一定 好好 放松 放松,22,3,schedule,chat,"('epg', 'schedule')","('schedule', 'video')","('schedule', 'video')","('schedule', 'datetime')","('schedule', 'video')","('schedule', 'train')","('video', 'epg')","('schedule', 'video')","('schedule', 'tvchannel')","('schedule', 'message')"
我 想 发 个 短信 给 小明 ， 让 他 晚上 来 我家 吃饭,15,15,message,message,"('message', 'email')","('message', 'telephone')","('message', 'telephone')","('message', 'riddle')","('message', 'email')","('message', 'email')","('message', 'telephone')","('message', 'email')","('message', 'epg')","('message', 'riddle')"
我 要 飞 去 北京,13,10,map,flight,"('map', 'flight')","('map', 'flight')","('map', 'video')","('map', 'chat')","('map', 'flight')","('map', 'flight')","('map', 'flight')","('map', 'tvchannel')","('map', 'flight')","('map', 'tvchannel')"
不 跟 你 玩 了,3,3,chat,chat,"('chat', 'app')","('chat', 'app')","('chat', 'website')","('chat', 'app')","('chat', 'app')","('chat', 'app')","('chat', 'app')","('chat', 'app')","('chat', 'music')","('chat', 'app')"
你 会 出 谜语 吗 ， 给 我 出 个 谜底 是 地名 的,21,21,riddle,riddle,"('riddle', 'weather')","('riddle', 'map')","('riddle', 'poetry')","('riddle', 'chat')","('riddle', 'map')","('riddle', 'poetry')","('riddle', 'chat')","('riddle', 'poetry')","('riddle', 'poetry')","('riddle', 'message')"
那 你 是 故意 的 嘛,3,3,chat,chat,"('chat', 'map')","('chat', 'datetime')","('chat', 'music')","('chat', 'riddle')","('chat', 'map')","('chat', 'music')","('chat', 'novel')","('chat', 'stock')","('chat', 'map')","('chat', 'datetime')"
关于 欧洲杯 ， 能 给 我 播报 一下 当天 的 新闻 吗,17,17,news,news,"('news', 'match')","('news', 'chat')","('news', 'flight')","('news', 'riddle')","('news', 'epg')","('news', 'map')","('news', 'chat')","('news', 'epg')","('news', 'epg')","('news', 'chat')"
湖南 卫视 8点 有 什么 综艺 ， 有 声临其境 吗,9,9,epg,epg,"('epg', 'tvchannel')","('epg', 'chat')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'cinemas')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'cinemas')","('epg', 'tvchannel')","('epg', 'radio')"
那 莫斯科 吧,3,3,chat,chat,"('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'music')","('chat', 'map')","('chat', 'music')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'music')"
我 要 联系 下 张 杰 ， 给 张 杰 拨 个 电话 过去 吧,5,24,contacts,telephone,"('contacts', 'app')","('contacts', 'telephone')","('contacts', 'epg')","('telephone', 'contacts')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')","('epg', 'contacts')","('telephone', 'epg')","('contacts', 'telephone')"
吾 与 香港 吴 彦祖 孰 美,19,3,poetry,chat,"('poetry', 'chat')","('poetry', 'calc')","('cookbook', 'video')","('poetry', 'music')","('cookbook', 'poetry')","('poetry', 'chat')","('chat', 'video')","('poetry', 'chat')","('poetry', 'stock')","('poetry', 'video')"
秦始皇 的 父亲 是 谁,3,3,chat,chat,"('chat', 'poetry')","('chat', 'epg')","('chat', 'map')","('chat', 'riddle')","('chat', 'map')","('chat', 'datetime')","('chat', 'novel')","('chat', 'poetry')","('chat', 'epg')","('chat', 'map')"
最近 几 期 大 乐 透 的 开奖 号码 是 什么 ， 能 和 我 说 下么,12,12,lottery,lottery,"('lottery', 'stock')","('lottery', 'riddle')","('lottery', 'contacts')","('lottery', 'chat')","('lottery', 'stock')","('lottery', 'chat')","('lottery', 'music')","('lottery', 'novel')","('lottery', 'chat')","('lottery', 'chat')"
怎么 去 南京,13,13,map,map,"('map', 'chat')","('map', 'chat')","('map', 'chat')","('chat', 'map')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('chat', 'map')"
深度 学习 是 什么,3,3,chat,chat,"('chat', 'translation')","('chat', 'website')","('chat', 'cookbook')","('chat', 'health')","('chat', 'calc')","('chat', 'website')","('chat', 'poetry')","('chat', 'translation')","('chat', 'website')","('chat', 'video')"
你 的 创造者 谁,3,3,chat,chat,"('chat', 'translation')","('chat', 'datetime')","('chat', 'map')","('chat', 'riddle')","('chat', 'map')","('chat', 'contacts')","('chat', 'novel')","('chat', 'riddle')","('chat', 'map')","('chat', 'stock')"
查 一下 合肥 到 上海 的 火车票 要 多少 钱,25,25,train,train,"('train', 'flight')","('train', 'flight')","('train', 'flight')","('train', 'flight')","('train', 'bus')","('train', 'flight')","('train', 'bus')","('train', 'flight')","('train', 'flight')","('train', 'flight')"
擦 汗水乡 新娘 泡 龙 课堂 笔记本 电脑 键盘 鼠标 右键 属性 攻击 力求 婚姻 登记 证明 题,6,3,cookbook,chat,"('contacts', 'lottery')","('flight', 'website')","('app', 'cookbook')","('cookbook', 'epg')","('cookbook', 'app')","('chat', 'lottery')","('epg', 'app')","('cookbook', 'app')","('chat', 'website')","('stock', 'cookbook')"
猪肝 怎么 做 ， 怎么 做 才 既 好吃 又 营养,6,6,cookbook,cookbook,"('cookbook', 'tvchannel')","('cookbook', 'health')","('cookbook', 'video')","('cookbook', 'health')","('cookbook', 'radio')","('cookbook', 'match')","('cookbook', 'app')","('cookbook', 'video')","('cookbook', 'flight')","('cookbook', 'cinemas')"
你 还 没 休息 呢,3,3,chat,chat,"('chat', 'health')","('chat', 'epg')","('chat', 'schedule')","('chat', 'health')","('chat', 'schedule')","('chat', 'datetime')","('chat', 'novel')","('chat', 'epg')","('chat', 'health')","('chat', 'music')"
小 冰 认识 不,3,3,chat,chat,"('chat', 'video')","('chat', 'video')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'app')","('chat', 'cookbook')","('chat', 'video')","('chat', 'video')","('chat', 'app')"
你 会 猜 字 谜 吗 ， 打 个 字谜 让 我 猜 下,21,21,riddle,riddle,"('riddle', 'schedule')","('riddle', 'lottery')","('riddle', 'bus')","('riddle', 'match')","('riddle', 'chat')","('riddle', 'lottery')","('riddle', 'chat')","('riddle', 'epg')","('riddle', 'cookbook')","('riddle', 'radio')"
愉快 白眼傲 慢困 惊恐 流汗 憨笑 悠闲 奋斗 疑问 晕嘘 衰 骷髅 敲打 再见 擦汗抠鼻 鼓掌,3,3,chat,chat,"('music', 'chat')","('music', 'video')","('chat', 'music')","('chat', 'video')","('chat', 'music')","('chat', 'music')","('music', 'app')","('chat', 'video')","('chat', 'music')","('chat', 'video')"
我 想 吃 西餐,6,3,cookbook,chat,"('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')"
手机 没 网 ， 麻烦 把 移动 网络 打开,30,3,website,chat,"('website', 'app')","('app', 'website')","('website', 'app')","('website', 'app')","('website', 'app')","('website', 'app')","('website', 'app')","('website', 'app')","('website', 'app')","('website', 'app')"
打 个 电话 给 李建 ， 是 155 开头 的 那个 号码,5,24,contacts,telephone,"('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'message')","('telephone', 'message')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'message')","('contacts', 'telephone')","('contacts', 'message')"
每天 都 保持 好 心情,22,3,schedule,chat,"('weather', 'schedule')","('schedule', 'weather')","('schedule', 'weather')","('weather', 'app')","('chat', 'schedule')","('schedule', 'weather')","('schedule', 'weather')","('weather', 'schedule')","('schedule', 'app')","('weather', 'chat')"
我 要 看看 微博 ， 能 帮 我 打开 网页版 吗,3,30,chat,website,"('chat', 'website')","('chat', 'video')","('chat', 'map')","('chat', 'website')","('chat', 'app')","('chat', 'app')","('chat', 'website')","('chat', 'app')","('chat', 'website')","('chat', 'app')"
过来 玩玩 去 不 成功 了,3,3,chat,chat,"('stock', 'chat')","('chat', 'map')","('chat', 'map')","('chat', 'video')","('map', 'chat')","('chat', 'music')","('chat', 'map')","('map', 'chat')","('chat', 'map')","('chat', 'website')"
800 度 近视 是 不 是 有点 危险 啊,11,11,health,health,"('health', 'chat')","('health', 'chat')","('health', 'weather')","('health', 'chat')","('health', 'chat')","('chat', 'health')","('chat', 'weather')","('chat', 'health')","('chat', 'health')","('chat', 'health')"
我们 实验室 谁 最 漂亮,3,3,chat,chat,"('chat', 'map')","('chat', 'datetime')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'epg')","('chat', 'map')","('chat', 'weather')","('chat', 'map')","('chat', 'map')"
哦意思 是 说 上升 空间 巨大,28,3,video,chat,"('stock', 'video')","('video', 'chat')","('chat', 'stock')","('video', 'app')","('contacts', 'video')","('chat', 'message')","('video', 'stock')","('message', 'video')","('contacts', 'app')","('contacts', 'video')"
莫名 的 红色 宝石 ,3,3,chat,chat,"('chat', 'music')","('chat', 'video')","('chat', 'video')","('chat', 'music')","('cookbook', 'chat')","('chat', 'music')","('chat', 'video')","('chat', 'video')","('chat', 'music')","('chat', 'music')"
南礼士路 地铁 在 几 号 线,13,13,map,map,"('map', 'datetime')","('epg', 'train')","('map', 'datetime')","('map', 'datetime')","('map', 'datetime')","('epg', 'datetime')","('epg', 'map')","('epg', 'train')","('epg', 'map')","('map', 'datetime')"
金寨 到 合肥 的 汽车 时刻表 ， 你 这儿 有 吗,1,1,bus,bus,"('bus', 'chat')","('bus', 'chat')","('chat', 'bus')","('chat', 'bus')","('bus', 'map')","('chat', 'map')","('chat', 'bus')","('bus', 'train')","('bus', 'train')","('bus', 'chat')"
你 会 念诗 吗 ？ 念 一 首 咏 柳 吧,19,19,poetry,poetry,"('poetry', 'music')","('poetry', 'music')","('poetry', 'lottery')","('poetry', 'music')","('poetry', 'music')","('poetry', 'lottery')","('poetry', 'music')","('poetry', 'datetime')","('poetry', 'music')","('poetry', 'music')"
因为 你 是 笨笨 啊,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'epg')","('chat', 'music')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'music')","('chat', 'weather')","('chat', 'cookbook')","('chat', 'music')","('chat', 'cookbook')"
可是 我 还是 寂寞,3,3,chat,chat,"('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'weather')","('chat', 'music')","('chat', 'music')","('chat', 'weather')","('chat', 'weather')","('chat', 'music')","('chat', 'music')"
都 几 点 了 睡觉 了,3,3,chat,chat,"('chat', 'datetime')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'datetime')"
回放 一下 烈火 如 歌 ， 浙江 卫视 的,9,9,epg,epg,"('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'music')","('epg', 'music')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'music')","('epg', 'tvchannel')","('tvchannel', 'epg')"
你 在 干 嘛 嘞,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'weather')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')"
人 约 黄昏 后 的 下 一 句 ， 念 给 我 听听,19,19,poetry,poetry,"('poetry', 'music')","('poetry', 'music')","('poetry', 'schedule')","('poetry', 'calc')","('poetry', 'map')","('poetry', 'lottery')","('poetry', 'schedule')","('poetry', 'schedule')","('poetry', 'schedule')","('poetry', 'music')"
志林 是 谁,3,3,chat,chat,"('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'novel')","('chat', 'map')","('chat', 'map')","('chat', 'map')"
我 喜欢 李清照 的 词 ， 你 给 我 来 一 首 吧,19,19,poetry,poetry,"('poetry', 'music')","('poetry', 'music')","('poetry', 'music')","('poetry', 'music')","('poetry', 'music')","('poetry', 'music')","('poetry', 'novel')","('poetry', 'music')","('poetry', 'music')","('poetry', 'music')"
害怕 了 一,3,3,chat,chat,"('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')"
给 16 开 4 次 方 ， 应该 是 等于 多少,2,2,calc,calc,"('calc', 'telephone')","('calc', 'telephone')","('calc', 'schedule')","('calc', 'poetry')","('calc', 'news')","('calc', 'chat')","('calc', 'contacts')","('calc', 'translation')","('calc', 'datetime')","('calc', 'message')"
我 想 听 TFBOYS 的 宠爱 ， 有 这 首 歌 吗,16,16,music,music,"('music', 'chat')","('music', 'chat')","('music', 'news')","('music', 'poetry')","('music', 'poetry')","('music', 'chat')","('music', 'chat')","('music', 'video')","('music', 'chat')","('music', 'chat')"
情况 下 周四五 天 KO,28,3,video,chat,"('weather', 'video')","('video', 'weather')","('video', 'epg')","('video', 'datetime')","('video', 'health')","('video', 'weather')","('weather', 'telephone')","('video', 'weather')","('weather', 'video')","('video', 'telephone')"
我们 来 做 个 游戏 吧 ， 就 玩 猜 谜语,21,21,riddle,riddle,"('riddle', 'lottery')","('riddle', 'lottery')","('riddle', 'website')","('riddle', 'music')","('riddle', 'video')","('riddle', 'lottery')","('riddle', 'cookbook')","('riddle', 'novel')","('riddle', 'cookbook')","('riddle', 'cookbook')"
搜索 一下 中石化 股票 ， 看看 它 的 涨跌 情况,23,23,stock,stock,"('stock', 'poetry')","('stock', 'website')","('stock', 'bus')","('stock', 'weather')","('stock', 'map')","('stock', 'lottery')","('stock', 'lottery')","('stock', 'lottery')","('stock', 'telephone')","('stock', 'lottery')"
好 污 ～ 你 不 是 你 了,3,3,chat,chat,"('chat', 'poetry')","('chat', 'music')","('chat', 'music')","('chat', 'poetry')","('chat', 'music')","('chat', 'music')","('chat', 'weather')","('chat', 'weather')","('chat', 'music')","('chat', 'music')"
唱 首 歌 给 我 听 一下,16,16,music,music,"('music', 'poetry')","('music', 'poetry')","('music', 'poetry')","('music', 'poetry')","('music', 'poetry')","('music', 'match')","('music', 'poetry')","('music', 'video')","('music', 'poetry')","('music', 'radio')"
