sentence,prediction,ground_true,预测,正确,fold_0_top2,fold_1_top2,fold_2_top2,fold_3_top2,fold_4_top2,fold_5_top2,fold_6_top2,fold_7_top2,fold_8_top2,fold_9_top2
开心 果举 个 刚 到家,3,3,chat,chat,"('chat', 'poetry')","('chat', 'riddle')","('chat', 'music')","('chat', 'riddle')","('chat', 'music')","('chat', 'poetry')","('chat', 'cookbook')","('chat', 'app')","('chat', 'music')","('chat', 'cookbook')"
李诞 是 谁,3,3,chat,chat,"('chat', 'map')","('chat', 'poetry')","('chat', 'contacts')","('chat', 'map')","('chat', 'poetry')","('chat', 'music')","('chat', 'map')","('chat', 'health')","('chat', 'message')","('chat', 'contacts')"
患 了 皮肤癌 ， 医生 一般 建议 什么 治疗 方法,11,11,health,health,"('health', 'stock')","('health', 'translation')","('health', 'chat')","('health', 'chat')","('health', 'poetry')","('health', 'map')","('health', 'cookbook')","('health', 'chat')","('health', 'chat')","('health', 'chat')"
小朋友 个子 长 得 慢 我们 有 什么 好 的 办法 吗,3,11,chat,health,"('chat', 'map')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'stock')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')"
我 要 回 老家 ， 给 我 找 一下 合肥 到 金寨 的 汽车 吧,1,1,bus,bus,"('bus', 'train')","('bus', 'train')","('bus', 'train')","('bus', 'train')","('bus', 'train')","('bus', 'train')","('bus', 'train')","('bus', 'train')","('bus', 'train')","('bus', 'train')"
给 我 找 一下 云南 白药 的 股票 走势,23,23,stock,stock,"('stock', 'train')","('stock', 'riddle')","('stock', 'riddle')","('stock', 'cinemas')","('stock', 'map')","('stock', 'app')","('stock', 'chat')","('stock', 'weather')","('stock', 'lottery')","('stock', 'weather')"
笨笨 你 要 吃 东西 吗,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'music')","('chat', 'weather')","('chat', 'epg')","('chat', 'cookbook')","('chat', 'datetime')","('chat', 'riddle')","('chat', 'music')","('chat', 'riddle')"
我 想 看 武侠小说 ， 像 雪山 飞狐 之类 的,18,18,novel,novel,"('novel', 'video')","('novel', 'video')","('novel', 'video')","('novel', 'video')","('novel', 'video')","('novel', 'video')","('novel', 'video')","('novel', 'video')","('novel', 'video')","('novel', 'video')"
我 在 说 弱鸡,3,3,chat,chat,"('chat', 'health')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'video')","('chat', 'music')","('chat', 'message')","('chat', 'music')","('chat', 'music')","('chat', 'novel')"
算 个数 ， 3 的 5 次 方 是 多少,2,2,calc,calc,"('calc', 'riddle')","('calc', 'message')","('calc', 'news')","('calc', 'contacts')","('calc', 'map')","('calc', 'cookbook')","('calc', 'translation')","('calc', 'health')","('calc', 'lottery')","('calc', 'flight')"
几 点 休息 啊,3,3,chat,chat,"('chat', 'map')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'schedule')","('chat', 'epg')","('chat', 'schedule')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'map')","('chat', 'schedule')"
我 想 你 在 北京,3,3,chat,chat,"('chat', 'music')","('tvchannel', 'music')","('chat', 'video')","('chat', 'tvchannel')","('chat', 'music')","('video', 'chat')","('music', 'app')","('music', 'chat')","('music', 'tvchannel')","('chat', 'tvchannel')"
四 大 名著 是 什么,3,18,chat,novel,"('chat', 'poetry')","('chat', 'poetry')","('chat', 'poetry')","('chat', 'map')","('chat', 'novel')","('chat', 'poetry')","('chat', 'poetry')","('chat', 'poetry')","('chat', 'poetry')","('chat', 'poetry')"
帮 我 用 韩语 翻译 下 我 爱 你 这 句 话,26,26,translation,translation,"('translation', 'riddle')","('translation', 'poetry')","('translation', 'riddle')","('translation', 'poetry')","('translation', 'video')","('translation', 'poetry')","('translation', 'calc')","('translation', 'chat')","('translation', 'riddle')","('translation', 'chat')"
儿子 敢于 承认 错误 是 个 好 习惯,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'health')","('chat', 'schedule')","('chat', 'novel')","('chat', 'video')","('chat', 'map')","('chat', 'health')","('chat', 'poetry')","('chat', 'weather')"
你 能 帮 我 找 个 游戏 吗 ？ 就 是 那个 2048,3,0,chat,app,"('chat', 'website')","('chat', 'video')","('chat', 'music')","('chat', 'map')","('chat', 'map')","('chat', 'app')","('chat', 'datetime')","('chat', 'app')","('chat', 'music')","('chat', 'riddle')"
你 咋 不 下水 呢 你 咋 不 和 王八嘴 对 嘴 呢,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'translation')","('chat', 'weather')","('chat', 'map')","('chat', 'cookbook')","('chat', 'map')","('chat', 'riddle')","('chat', 'map')","('chat', 'weather')"
我 是 蛋蛋,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'telephone')","('chat', 'music')","('chat', 'translation')","('chat', 'music')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'video')","('chat', 'video')","('chat', 'cookbook')"
我 去 颐和园 怎么 走,13,13,map,map,"('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'cinemas')","('map', 'train')","('map', 'chat')","('map', 'chat')","('map', 'bus')","('map', 'chat')","('map', 'chat')"
今天 阳光 很 好 ， 你 帮 我 把 这 句 话 翻译 成 英语,26,26,translation,translation,"('translation', 'riddle')","('translation', 'poetry')","('translation', 'weather')","('translation', 'poetry')","('translation', 'chat')","('translation', 'poetry')","('translation', 'calc')","('translation', 'chat')","('translation', 'riddle')","('translation', 'chat')"
给 我 新建 一个 闹钟 ， 明早 6点半 的,22,22,schedule,schedule,"('schedule', 'riddle')","('schedule', 'contacts')","('schedule', 'datetime')","('schedule', 'datetime')","('schedule', 'website')","('schedule', 'epg')","('schedule', 'weather')","('schedule', 'datetime')","('schedule', 'translation')","('schedule', 'poetry')"
我 想 看 动作片 ， 就 战狼 2 吧,28,28,video,video,"('video', 'epg')","('video', 'epg')","('video', 'cinemas')","('video', 'cinemas')","('video', 'cinemas')","('video', 'epg')","('video', 'cinemas')","('video', 'cinemas')","('video', 'cinemas')","('video', 'epg')"
小王 告诉 我 不要 吃 牛肉,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('cookbook', 'chat')","('cookbook', 'chat')","('chat', 'cookbook')","('cookbook', 'chat')","('chat', 'cookbook')","('chat', 'cookbook')","('cookbook', 'chat')"
啊 那 你 有 没 有 想 我 呢,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'music')","('chat', 'weather')","('chat', 'epg')","('chat', 'music')","('chat', 'datetime')","('chat', 'music')","('chat', 'music')","('chat', 'health')"
你 背后 的 计算 技术 包括 哪些,3,3,chat,chat,"('chat', 'map')","('chat', 'app')","('chat', 'health')","('chat', 'translation')","('chat', 'map')","('chat', 'riddle')","('chat', 'map')","('chat', 'app')","('chat', 'schedule')","('chat', 'map')"
有 节目单 吗 ， 浙江 卫视 的,9,9,epg,epg,"('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')"
你 很 温柔,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'music')","('chat', 'translation')","('chat', 'weather')","('chat', 'music')","('chat', 'music')","('chat', 'weather')","('chat', 'music')","('chat', 'email')"
能 帮 我 打开 短信 吗 ， 我 要 浏览 下 短信,15,15,message,message,"('message', 'app')","('message', 'novel')","('message', 'app')","('message', 'email')","('message', 'app')","('message', 'contacts')","('message', 'app')","('message', 'telephone')","('message', 'chat')","('message', 'app')"
我 怎么 这么 笨,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'music')","('chat', 'weather')","('chat', 'epg')","('chat', 'music')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'health')"
嗯哼 现在 起来 啊 啊 啊 啊 啊 啊 啊 啊 啊,3,3,chat,chat,"('chat', 'map')","('chat', 'website')","('chat', 'music')","('chat', 'epg')","('chat', 'telephone')","('chat', 'epg')","('chat', 'stock')","('chat', 'website')","('chat', 'music')","('chat', 'telephone')"
没 吃 啊,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'app')","('chat', 'music')","('chat', 'train')","('chat', 'epg')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'message')","('chat', 'cookbook')"
想 发 个 朋友圈 ， 帮 我 把 微信 打开 吧,15,0,message,app,"('app', 'message')","('message', 'app')","('message', 'app')","('message', 'app')","('message', 'app')","('app', 'message')","('message', 'app')","('message', 'app')","('app', 'message')","('message', 'app')"
长 吃 西红柿 会 保护 前列腺,11,11,health,health,"('health', 'cookbook')","('health', 'chat')","('health', 'chat')","('health', 'cookbook')","('health', 'chat')","('health', 'chat')","('health', 'cookbook')","('health', 'cookbook')","('health', 'weather')","('health', 'chat')"
冥婚 是 什么 意思,3,3,chat,chat,"('chat', 'map')","('chat', 'cookbook')","('chat', 'datetime')","('chat', 'translation')","('chat', 'epg')","('chat', 'schedule')","('chat', 'health')","('chat', 'translation')","('chat', 'message')","('chat', 'health')"
重 修 能 通过 我 也 知足,3,3,chat,chat,"('chat', 'map')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'map')","('chat', 'website')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'app')"
看来 你 现在 还是 个 没 大脑 的 程序段 而已,3,3,chat,chat,"('chat', 'map')","('chat', 'contacts')","('chat', 'music')","('chat', 'datetime')","('chat', 'map')","('chat', 'cookbook')","('chat', 'news')","('chat', 'health')","('chat', 'schedule')","('chat', 'health')"
他 是 我 同学 哈工大 的,3,3,chat,chat,"('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('map', 'chat')"
你 能 帮 我 打开 闹钟 吗,3,22,chat,schedule,"('chat', 'website')","('chat', 'schedule')","('chat', 'music')","('chat', 'schedule')","('chat', 'app')","('chat', 'schedule')","('chat', 'schedule')","('chat', 'schedule')","('chat', 'schedule')","('chat', 'schedule')"
我 想 看 天天 向上 ， 是 在 湖南 台播 吗,9,9,epg,epg,"('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')"
我 想 猜 字 谜 ， 你 能 帮 我 搜索 下 有 哪些 字谜 吗,21,21,riddle,riddle,"('riddle', 'poetry')","('riddle', 'poetry')","('riddle', 'translation')","('riddle', 'train')","('riddle', 'map')","('riddle', 'lottery')","('riddle', 'poetry')","('riddle', 'chat')","('riddle', 'translation')","('riddle', 'video')"
难道 你 很 笨,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'music')","('chat', 'weather')","('chat', 'epg')","('chat', 'music')","('chat', 'datetime')","('chat', 'map')","('chat', 'music')","('chat', 'health')"
北京 今天 会 下雨 吗,29,29,weather,weather,"('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')"
推荐 下 哈尔滨 可以 DIY 的 地方,3,3,chat,chat,"('chat', 'map')","('map', 'chat')","('chat', 'music')","('chat', 'map')","('chat', 'map')","('cookbook', 'chat')","('map', 'chat')","('chat', 'map')","('chat', 'map')","('map', 'chat')"
你 才 傻 呢 你 才 傻,3,3,chat,chat,"('chat', 'map')","('chat', 'app')","('chat', 'music')","('chat', 'datetime')","('chat', 'weather')","('chat', 'music')","('chat', 'datetime')","('chat', 'weather')","('chat', 'music')","('chat', 'cookbook')"
智慧 树 是 在 少儿 频道 播出 的 吧 ， 一般 在 什么 时候 放 呢,9,9,epg,epg,"('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'video')","('epg', 'cinemas')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'website')"
看 不 懂 你 说 什么,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'music')","('chat', 'translation')","('chat', 'epg')","('chat', 'music')","('chat', 'news')","('chat', 'map')","('chat', 'music')","('chat', 'health')"
我 说 你 是 饭桶,3,3,chat,chat,"('chat', 'map')","('chat', 'video')","('chat', 'music')","('chat', 'weather')","('chat', 'tvchannel')","('chat', 'cookbook')","('chat', 'map')","('chat', 'music')","('chat', 'music')","('chat', 'cookbook')"
你 老 了,3,3,chat,chat,"('chat', 'video')","('chat', 'website')","('chat', 'tvchannel')","('chat', 'train')","('chat', 'video')","('chat', 'music')","('chat', 'map')","('chat', 'app')","('chat', 'video')","('chat', 'health')"
我 想 回家 ， 给 我 找 一下 合肥 到 六安 的 动车 吧,25,25,train,train,"('train', 'bus')","('train', 'bus')","('train', 'bus')","('train', 'bus')","('train', 'bus')","('train', 'bus')","('train', 'bus')","('train', 'bus')","('train', 'bus')","('train', 'flight')"
你 会 唱 什么,3,3,chat,chat,"('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')"
今天 农历 是 多少 啊 ， 帮 我 搜索 一下 吧,7,7,datetime,datetime,"('datetime', 'weather')","('datetime', 'website')","('datetime', 'chat')","('datetime', 'poetry')","('datetime', 'lottery')","('datetime', 'calc')","('datetime', 'chat')","('datetime', 'epg')","('datetime', 'news')","('datetime', 'tvchannel')"
别 扯 别的,3,3,chat,chat,"('chat', 'map')","('chat', 'music')","('chat', 'epg')","('chat', 'tvchannel')","('chat', 'stock')","('chat', 'music')","('chat', 'cookbook')","('chat', 'news')","('chat', 'music')","('chat', 'cookbook')"
找 一下 云南 白药 这 支 股票 ， 我 要 看看 它 的 涨跌 情况,23,23,stock,stock,"('stock', 'train')","('stock', 'riddle')","('stock', 'riddle')","('stock', 'cinemas')","('stock', 'lottery')","('stock', 'app')","('stock', 'bus')","('stock', 'cookbook')","('stock', 'weather')","('stock', 'health')"
周杰伦 的 出生地 是 哪里,3,3,chat,chat,"('chat', 'map')","('map', 'chat')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('map', 'chat')","('chat', 'map')","('chat', 'map')","('chat', 'map')"
可以 把 我 的 歌 单打 开 吗 ， 我 要 听 消愁 这 首 歌,16,16,music,music,"('music', 'poetry')","('music', 'video')","('music', 'chat')","('music', 'chat')","('music', 'poetry')","('music', 'poetry')","('music', 'poetry')","('music', 'poetry')","('music', 'chat')","('music', 'app')"
不 看 剧 了 ， 退出 爱奇艺 视频,28,0,video,app,"('tvchannel', 'video')","('video', 'epg')","('epg', 'video')","('video', 'tvchannel')","('epg', 'video')","('video', 'epg')","('video', 'tvchannel')","('video', 'epg')","('tvchannel', 'epg')","('video', 'epg')"
我 不 写 作业 很 久 了,3,3,chat,chat,"('chat', 'riddle')","('chat', 'poetry')","('chat', 'translation')","('chat', 'schedule')","('chat', 'novel')","('chat', 'poetry')","('chat', 'datetime')","('chat', 'message')","('chat', 'schedule')","('chat', 'schedule')"
投注 购买 15 选 5 ， 谢谢,12,12,lottery,lottery,"('lottery', 'train')","('lottery', 'novel')","('lottery', 'app')","('lottery', 'video')","('lottery', 'telephone')","('lottery', 'cookbook')","('lottery', 'tvchannel')","('lottery', 'tvchannel')","('lottery', 'stock')","('lottery', 'riddle')"
替 我 打开 通讯录 ， 帮 我 找 联系人 李四,5,5,contacts,contacts,"('contacts', 'telephone')","('contacts', 'message')","('contacts', 'telephone')","('contacts', 'app')","('contacts', 'message')","('contacts', 'message')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')"
